Time, Proposition, State,action,reward,visualization,subtask
The quote-and-quote developed world checks in a lot more,,00:22:42,(Question+geo-0-1),pan,0.0,geo-0-1,1
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+undefined),clear,1.0,undefined,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+undefined),clear,1.0,undefined,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+undefined),clear,1.0,undefined,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+undefined),clear,1.0,undefined,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+undefined),clear,1.0,undefined,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
I just noticed that people travel more in August, ,00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+undefined),clear,0.0,undefined,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
some people go to school and they check in on the way. ,00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
